trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.03, 'e': 0.18919065798198206}",25,8,-22.919191331475734,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
186,False,"{'a': 0.03, 'e': 0.18749558134675456}",25,8,29.637276054608943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.03, 'e': 0.18581569195612968}",25,12,23.984652046713396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.03, 'e': 0.1841508537381482}",25,3,33.256792708828506,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.03, 'e': 0.18250093184000432}",25,3,21.927827621422004,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.03, 'e': 0.1808657926171221}",20,0,-12.019965766956226,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
191,False,"{'a': 0.03, 'e': 0.17924530362233052}",20,8,0.3186460578762482,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
192,False,"{'a': 0.03, 'e': 0.17763933359513498}",25,17,6.111716516880956,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.03, 'e': 0.1760477524510852}",20,0,-37.767867630813306,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
194,False,"{'a': 0.03, 'e': 0.17447043127123835}",25,0,10.80835181114443,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
195,False,"{'a': 0.03, 'e': 0.1729072422917164}",20,9,7.91882141328931,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.03, 'e': 0.17135805889335742}",30,1,23.963903695655706,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 0}",1
197,False,"{'a': 0.03, 'e': 0.169822755591459}",20,9,-42.41752304163693,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
198,False,"{'a': 0.03, 'e': 0.1683012080256144}",30,7,9.411637245470136,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
199,False,"{'a': 0.03, 'e': 0.16679329294963877}",20,0,-8.916510421663242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
200,False,"{'a': 0.03, 'e': 0.16529888822158656}",30,13,7.4494366391408775,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
201,False,"{'a': 0.03, 'e': 0.16381787279385768}",30,13,-12.864856222892287,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
202,False,"{'a': 0.03, 'e': 0.16235012670339283}",35,10,-1.4125446936625674,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",1
203,False,"{'a': 0.03, 'e': 0.16089553106195606}",35,13,37.72631670200522,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.03, 'e': 0.15945396804650522}",20,12,3.6513269487643636,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
205,False,"{'a': 0.03, 'e': 0.15802532088964782}",25,15,-2.596114041516806,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
206,False,"{'a': 0.03, 'e': 0.15660947387018306}",30,20,22.026783716389474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.03, 'e': 0.15520631230372825}",20,1,28.729564938638987,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.03, 'e': 0.15381572253342932}",35,20,17.210190997360385,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.03, 'e': 0.15243759192075457}",20,10,21.33219126112968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.03, 'e': 0.15107180883637086}",20,10,20.95604638553823,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.03, 'e': 0.14971826265110166}",25,20,11.476801591725055,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.03, 'e': 0.14837684372696586}",20,6,11.205328354559665,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.03, 'e': 0.14704744340829723}",30,11,-15.621750423757039,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
214,False,"{'a': 0.03, 'e': 0.14572995401294303}",25,5,4.085979695413188,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
215,False,"{'a': 0.03, 'e': 0.144424268823542}",25,8,22.29179586077889,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.03, 'e': 0.14313028207887982}",25,11,23.245824744158334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.03, 'e': 0.14184788896532274}",20,14,11.106021367838304,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.03, 'e': 0.14057698560832743}",25,14,13.434896933794676,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.03, 'e': 0.139317469064027}",25,16,16.561641805126936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.03, 'e': 0.13806923731089285}",25,0,-4.2021862138097825,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
221,False,"{'a': 0.03, 'e': 0.1368321892414704}",25,0,-35.0824786283018,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
222,False,"{'a': 0.03, 'e': 0.13560622465418973}",20,12,13.674204677569742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.03, 'e': 0.13439124424524895}",20,8,1.4368325485459363,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
224,False,"{'a': 0.03, 'e': 0.1331871496005706}",20,7,-0.6794699035444101,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
225,False,"{'a': 0.03, 'e': 0.13199384318783022}",30,8,17.208352783879253,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
226,False,"{'a': 0.03, 'e': 0.13081122834855588}",20,0,-32.54398895511453,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
227,False,"{'a': 0.03, 'e': 0.129639209290299}",20,8,9.766522809438907,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.03, 'e': 0.12847769107887502}",30,19,-26.122746151622753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
229,False,"{'a': 0.03, 'e': 0.12732657963067387}",20,10,18.86774378336357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.03, 'e': 0.12618578170503877}",30,16,30.030704340175976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.03, 'e': 0.12505520489671404}",25,0,25.4209213457956,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
232,False,"{'a': 0.03, 'e': 0.12393475762836008}",20,0,16.97369649056566,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
233,False,"{'a': 0.03, 'e': 0.12282434914313546}",25,15,-31.452187957815518,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.03, 'e': 0.12172388949734589}",25,13,22.53512236488243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.03, 'e': 0.12063328955315832}",25,1,41.9702944748358,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.03, 'e': 0.11955246097138099}",20,10,-38.31896062567939,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
237,False,"{'a': 0.03, 'e': 0.11848131620430775}",30,18,17.021456121355527,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.03, 'e': 0.11741976848862698}",30,20,-1.5088270582298073,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.03, 'e': 0.11636773183839319}",25,0,16.886301603574903,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
240,False,"{'a': 0.03, 'e': 0.11532512103806256}",30,15,12.400794836778067,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
241,False,"{'a': 0.03, 'e': 0.11429185163559014}",20,14,11.705214862765173,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.03, 'e': 0.11326783993558948}",25,7,27.75981040820036,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.03, 'e': 0.11225300299255297}",25,15,21.22745698522779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.03, 'e': 0.11124725860413336}",20,0,-5.735298410866484,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
245,False,"{'a': 0.03, 'e': 0.11025052530448527}",20,9,22.14945413467667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.03, 'e': 0.10926272235766643}",20,6,-27.819463815589046,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
247,False,"{'a': 0.03, 'e': 0.10828376975109819}",25,13,11.587535006904837,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.03, 'e': 0.10731358818908407}",30,11,21.638439089689065,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.03, 'e': 0.10635209908638715}",25,5,25.979428569998603,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.03, 'e': 0.10539922456186433}",20,9,21.00184458155865,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.03, 'e': 0.10445488743215826}",25,9,25.94363404928159,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.03, 'e': 0.10351901120544506}",20,8,-20.333043069212543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
253,False,"{'a': 0.03, 'e': 0.10259152007523867}",20,0,24.017502138077855,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.03, 'e': 0.1016723389142504}",20,0,-8.744300321031737,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
255,False,"{'a': 0.03, 'e': 0.10076139326830373}",25,15,13.457215540206846,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.03, 'e': 0.09985860935030323}",30,22,15.64010988830043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.03, 'e': 0.09896391403425794}",20,0,18.653737315950824,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
258,False,"{'a': 0.03, 'e': 0.0980772348493581}",25,13,21.773812835928254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.03, 'e': 0.09719849997410487}",20,11,13.974445353744043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.03, 'e': 0.09632763823049303}",35,9,-11.022863691512978,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
261,False,"{'a': 0.03, 'e': 0.09546457907824514}",20,16,7.628962755617843,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.03, 'e': 0.09460925260909797}",20,10,17.428033162056735,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.03, 'e': 0.09376158954113986}",25,14,16.112707264413693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.03, 'e': 0.0929215212131989}",20,0,14.272058505231879,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
265,False,"{'a': 0.03, 'e': 0.0920889795792812}",20,4,27.123059278623856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.03, 'e': 0.09126389720305919}",25,2,40.105675474351536,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.03, 'e': 0.09044620725240926}",20,15,4.484999634659075,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.03, 'e': 0.08963584349399842}",20,4,25.75786219081465,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.03, 'e': 0.08883274028791913}",30,20,16.527863721899738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.03, 'e': 0.08803683258237259}",20,0,20.448788814858464,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
271,False,"{'a': 0.03, 'e': 0.08724805590839949}",25,6,26.074911704223123,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.03, 'e': 0.08646634637465792}",20,9,18.072653783345604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.03, 'e': 0.08569164066224835}",25,0,-15.646311103235284,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
274,False,"{'a': 0.03, 'e': 0.08492387601958445}",20,6,10.05121081110453,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.03, 'e': 0.0841629902573104}",35,15,21.84942191987403,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
276,False,"{'a': 0.03, 'e': 0.08340892174326339}",20,12,17.213488892164442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.03, 'e': 0.08266160939748157}",20,15,-2.1652270343266724,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.03, 'e': 0.0819209926872563}",30,20,-18.714074227725778,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
279,False,"{'a': 0.03, 'e': 0.08118701162222912}",20,8,10.352022352116359,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.03, 'e': 0.08045960674953244}",20,10,19.500362987698978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.03, 'e': 0.0797387191489739}",25,18,12.041960276755583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.03, 'e': 0.07902429042826369}",30,17,-25.452161552756852,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.03, 'e': 0.07831626271828482}",30,19,-1.2802098536475306,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.03, 'e': 0.07761457866840567}",20,11,19.246617239893244,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.03, 'e': 0.0769191814418345}",20,16,8.662113440976658,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.03, 'e': 0.07623001471101583}",25,11,28.092030358194123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.03, 'e': 0.07554702265306763}",25,20,9.666893017323336,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.03, 'e': 0.07487014994525978}",25,8,24.661652519536055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.03, 'e': 0.07419934176053282}",20,12,16.756658315043666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.03, 'e': 0.0735345437630571}",20,0,22.03094974065217,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
291,False,"{'a': 0.03, 'e': 0.0728757021038313}",25,10,26.727886102720085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.03, 'e': 0.07222276341632082}",20,8,21.74390038165189,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.03, 'e': 0.07157567481213492}",25,18,13.087310517039457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.03, 'e': 0.07093438387674295}",20,3,27.747878615020415,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.03, 'e': 0.07029883866522847}",20,1,28.745558767859578,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.03, 'e': 0.06966898769808187}",25,0,-15.668913684313292,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
297,False,"{'a': 0.03, 'e': 0.06904477995703044}",30,16,26.68087873004009,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.03, 'e': 0.06842616488090583}",20,3,-8.920665613600113,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
299,False,"{'a': 0.03, 'e': 0.06781309236154871}",25,11,23.290992171883225,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.03, 'e': 0.06720551273974978}",25,10,19.56910678828692,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.03, 'e': 0.06660337680122749}",25,0,35.85459251591789,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.03, 'e': 0.06600663577264156}",30,16,25.17129426379645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.03, 'e': 0.06541524131764247}",30,19,19.820236944557188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.03, 'e': 0.06482914553295599}",25,13,22.66993857353077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.03, 'e': 0.06424830094450311}",25,17,15.291912686485528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.03, 'e': 0.06367266050355457}",30,16,27.29171766088377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.03, 'e': 0.06310217758291994}",20,2,29.224492423162367,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.03, 'e': 0.06253680597317077}",20,1,35.558431982646454,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.03, 'e': 0.061976499878897494}",20,6,27.051631052289377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.03, 'e': 0.061421213915000154}",20,7,25.40807495442891,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.03, 'e': 0.06087090310301205}",25,17,12.450224491314284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.03, 'e': 0.060325522867456564}",35,25,18.26060748311072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.03, 'e': 0.05978502903223641}",25,14,23.068289450183563,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.03, 'e': 0.05924937781705543}",35,21,13.895655511127297,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.03, 'e': 0.058718525833872284}",20,12,-29.99503992171237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
316,False,"{'a': 0.03, 'e': 0.05819243008338615}",20,5,23.247887988397167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.03, 'e': 0.05767104795155356}",20,2,29.910757939806018,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.03, 'e': 0.05715433720613679}",25,8,28.505956090861087,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.03, 'e': 0.056642255993282896}",30,24,11.463570852103482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.03, 'e': 0.056134762834133725}",20,12,14.229590224166202,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.03, 'e': 0.055631816621465886}",30,23,10.964648641017622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.03, 'e': 0.05513337661636116}",20,13,15.256149262003197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.03, 'e': 0.05463940244490662}",25,0,39.228789094224815,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
324,False,"{'a': 0.03, 'e': 0.05414985409492427}",20,14,-33.11248215467582,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
325,False,"{'a': 0.03, 'e': 0.053664691912730135}",30,17,20.362998398551163,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.03, 'e': 0.053183876599922186}",25,14,-21.08908653975978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
327,False,"{'a': 0.03, 'e': 0.05270736921019719}",20,16,7.591646794636245,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.03, 'e': 0.05223513114619603}",25,10,25.16646441555808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.03, 'e': 0.051767124156377374}",25,14,19.026114189765437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.03, 'e': 0.051303310331919136}",20,5,23.831098711740786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.03, 'e': 0.05084365210364794}",25,4,17.740238204931366,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.03, 'e': 0.05038811223899596}",20,12,12.510161875679398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.03, 'e': 0.049936653838985136}",30,0,40.83520744354239,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
334,False,"{'a': 0.03, 'e': 0.04948924033523821}",20,0,32.24686718001533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.03, 'e': 0.04904583548701675}",20,11,10.418429081548602,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.03, 'e': 0.048606403378285624}",20,16,8.769232856504303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.03, 'e': 0.048170908414803745}",25,3,5.028438591758577,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
338,False,"{'a': 0.03, 'e': 0.047739315321240997}",30,15,17.493267238243245,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.03, 'e': 0.04731158913832081}",20,7,24.319147757237726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.03, 'e': 0.04688769521998851}",20,16,10.101162607421239,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.03, 'e': 0.04646759923060492}",25,19,9.21377919015617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.03, 'e': 0.046051267142165266}",25,15,19.083442025909477,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.03, 'e': 0.04563866523154272}",25,13,21.444368218097097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.03, 'e': 0.045229760077756934}",20,7,18.877640442697146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.03, 'e': 0.04482451855926687}",25,9,30.454382602242852,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.03, 'e': 0.044422907851287996}",20,13,15.241820770724638,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.03, 'e': 0.04402489542313337}",20,15,10.22896584629672,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.03, 'e': 0.043630449035578694}",20,0,31.24660358218856,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.03, 'e': 0.04323953673825091}",35,22,21.034260922025585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.03, 'e': 0.04285212686704019}",20,0,11.613629795707947,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
351,False,"{'a': 0.03, 'e': 0.042468188041535175}",20,12,14.859687185866775,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.03, 'e': 0.04208768916248107}",20,16,5.363453467494654,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.03, 'e': 0.04171059940926063}",25,9,28.919535194422664,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.03, 'e': 0.041336888237397666}",25,8,9.70394622701263,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.03, 'e': 0.040966525376082946}",20,0,28.23278174587724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
356,False,"{'a': 0.03, 'e': 0.04059948082572219}",25,9,30.25489961914496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.03, 'e': 0.04023572485550615}",25,0,44.36083709148889,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
358,False,"{'a': 0.03, 'e': 0.039875228001002336}",25,15,21.402697880660366,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.03, 'e': 0.039517961061768456}",25,14,20.940572031689005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.03, 'e': 0.03916389509898708}",30,16,28.25705808355824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.03, 'e': 0.03881300143312164}",25,16,16.358093586413396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.03, 'e': 0.038465251641593354}",30,8,35.36312905923487,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.03, 'e': 0.03812061755647895}",20,13,12.613516843841312,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.03, 'e': 0.03777907126222914}",20,8,18.542505432383173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.03, 'e': 0.037440585093407336}",25,19,12.295182933850594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.03, 'e': 0.037105131632448794}",25,16,15.918907849792122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.03, 'e': 0.036772683707439746}",30,3,29.799951103585773,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
368,False,"{'a': 0.03, 'e': 0.03644321438991654}",20,0,27.060081803626133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
369,False,"{'a': 0.03, 'e': 0.03611669699268429}",20,0,32.96615099999747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
